voltage;INa, Ito, ICaL, IKr;IKs, IK1, INaCa, INaK;INab, ICab, IKb, IpCa;INalate,NA,NA,NA
;-87.83443450927734;-0.0026187552139163017,-0.0000029647185328940395,-1.8364167431172973e-7,-0.0006211248110048473;-1.923000869652469e-9,-0.0288749560713768,-0.025474276393651962,0.09456126391887665;-0.017268631607294083,-0.019500449299812317,-0.0000018528310192778008,0.00007349879888352007;-0.0001169754978036508,0,0,0
;-87.8344497680664;-0.002618748228996992,-0.000002965017756650923,-1.8364130482950713e-7,-0.0006211173604242504;-1.922991987868272e-9,-0.02887767180800438,-0.02547241933643818,0.09456124901771545;-0.01726863533258438,-0.019500451162457466,-0.0000018530020042817341,0.0000734967616153881;-0.00011697700392687693,0,0,0
;-87.83446502685547;-0.002618740778416395,-0.000002965316980407806,-1.8364094955813925e-7,-0.0006211100844666362;-1.922983106084075e-9,-0.02888038381934166,-0.025470566004514694,0.09456120431423187;-0.01726863719522953,-0.019500456750392914,-0.0000018531733303461806,0.00007349471707129851;-0.0001169785246020183,0,0,0
;-87.83448791503906;-0.0026187303010374308,-0.000002965753992612008,-1.8364059428677137e-7,-0.0006211314466781914;-1.9229757786121127e-9,-0.02888445183634758,-0.02546871453523636,0.09456111490726471;-0.017268642783164978,-0.019500460475683212,-0.0000018534290120442165,0.00007349267252720892;-0.00011697983427438885,0,0,0
;-87.83448791503906;-0.0026187337934970856,-0.000002965778094221605,-1.836401537502752e-7,-0.0006210663705132902;-1.9229640102480516e-9,-0.02888445183634758,-0.025466857478022575,0.09456106275320053;-0.017268642783164978,-0.019500460475683212,-0.0000018534290120442165,0.00007349063525907695;-0.00011698162415996194,0,0,0
;-87.8344955444336;-0.0026187333278357983,-0.0000029659399842785206,-1.8363984111147147e-7,-0.0006210300489328802;-1.92295401824083e-9,-0.02888581156730652,-0.02546502836048603,0.09456103295087814;-0.017268642783164978,-0.019500460475683212,-0.0000018535138224251568,0.0000734886052669026;-0.0001169832976302132,0,0,0
;-87.83451080322266;-0.0026187258772552013,-0.0000029662396627827547,-1.8363955689437717e-7,-0.0006210225983522832;-1.922945136456633e-9,-0.0288885235786438,-0.025463184341788292,0.09456101059913635;-0.017268642783164978,-0.01950046606361866,-0.0000018536851484896033,0.00007348656799877062;-0.00011698473826982081,0,0,0
;-87.83451080322266;-0.002618729369714856,-0.0000029662637643923517,-1.8363925846642815e-7,-0.0006209576386027038;-1.922933590137177e-9,-0.0288885235786438,-0.025461334735155106,0.09456098079681396;-0.017268642783164978,-0.01950046606361866,-0.0000018536851484896033,0.00007348453800659627;-0.00011698655725922436,0,0,0
;-87.83451080322266;-0.0026187323965132236,-0.000002966288548122975,-1.8363905951446213e-7,-0.0006208926206454635;-1.922921599728511e-9,-0.0288885235786438,-0.025459492579102516,0.09456092864274979;-0.017268642783164978,-0.01950046606361866,-0.0000018536851484896033,0.0000734825007384643;-0.0001169883762486279,0,0,0
;-87.83451080322266;-0.002618736121803522,-0.000002966313104479923,-1.8363890319506027e-7,-0.000620827660895884;-1.92290983136445e-9,-0.0288885235786438,-0.02545766904950142,0.09456091374158859;-0.017268642783164978,-0.01950046606361866,-0.0000018536851484896033,0.00007348047074628994;-0.00011699020251398906,0,0,0
;-87.83451080322266;-0.0026187393814325333,-0.0000029663381155842217,-1.836388321407867e-7,-0.0006207626429386437;-1.922898285044994e-9,-0.0288885235786438,-0.025455808266997337,0.09456086158752441;-0.017268642783164978,-0.01950046606361866,-0.0000018536851484896033,0.00007347844075411558;-0.00011699202150339261,0,0,0
;-87.83451080322266;-0.0026187424082309008,-0.0000029663635814358713,-1.8363881792993197e-7,-0.0006206977413967252;-1.922886294636328e-9,-0.0288885235786438,-0.02545398473739624,0.09456082433462143;-0.017268642783164978,-0.01950046606361866,-0.0000018536851484896033,0.00007347640348598361;-0.00011699384049279615,0,0,0
;-87.83451080322266;-0.0026187459006905556,-0.000002966389047287521,-1.836388321407867e-7,-0.0006206326652318239;-1.9228747483168718e-9,-0.0288885235786438,-0.025452129542827606,0.09456076472997665;-0.017268642783164978,-0.01950046606361866,-0.0000018536851484896033,0.00007347436621785164;-0.0001169956594821997,0,0,0
;-87.83452606201172;-0.0026187412440776825,-0.0000029666898626601323,-1.8363891740591498e-7,-0.000620625214651227;-1.9228660885772797e-9,-0.02889123558998108,-0.02545027621090412,0.09456072747707367;-0.017268648371100426,-0.01950046978890896,-0.0000018538561334935366,0.00007347233622567728;-0.00011699718743329868,0,0,0
;-87.83453369140625;-0.0026187379844486713,-0.0000029668531169591006,-1.8363888898420555e-7,-0.0006205890094861388;-1.922855874525453e-9,-0.02889258973300457,-0.025448454543948174,0.09456068277359009;-0.017268650233745575,-0.01950046978890896,-0.0000018539421944296919,0.00007347029895754531;-0.00011699885362759233,0,0,0
;-87.83453369140625;-0.002618741476908326,-0.0000029668788101844257,-1.8363888898420555e-7,-0.0006205240497365594;-1.922844106161392e-9,-0.02889258973300457,-0.025446627289056778,0.0945606678724289;-0.017268650233745575,-0.01950046978890896,-0.0000018539421944296919,0.00007346826896537095;-0.00011700067261699587,0,0,0
;-87.83453369140625;-0.0026187447365373373,-0.0000029669045034097508,-1.8363891740591498e-7,-0.0006204589735716581;-1.922832115752726e-9,-0.02889258973300457,-0.025444768369197845,0.09456063061952591;-0.017268650233745575,-0.01950046978890896,-0.0000018539421944296919,0.0000734662389731966;-0.00011700246250256896,0,0,0
;-87.83453369140625;-0.0026187479961663485,-0.000002966930878756102,-1.8363898846018856e-7,-0.0006203940138220787;-1.92282056943327e-9,-0.02889258973300457,-0.02544291503727436,0.09456057101488113;-0.017268650233745575,-0.01950046978890896,-0.0000018539421944296919,0.00007346420170506462;-0.00011700427421601489,0,0,0
;-87.83453369140625;-0.0026187507901340723,-0.000002966957026728778,-1.8363907372531685e-7,-0.0006203289958648384;-1.922808801069209e-9,-0.02889258973300457,-0.025441061705350876,0.09456053376197815;-0.017268650233745575,-0.01950046978890896,-0.0000018539421944296919,0.00007346216443693265;-0.0001170060713775456,0,0,0
;-87.83453369140625;-0.002618754282593727,-0.000002966983174701454,-1.8363918741215457e-7,-0.0006202640943229198;-1.922797254749753e-9,-0.02889258973300457,-0.02543926052749157,0.09456051886081696;-0.017268650233745575,-0.01950046978890896,-0.0000018539421944296919,0.00007346014899667352;-0.00011700789036694914,0,0,0
;-87.83453369140625;-0.0026187575422227383,-0.0000029670090953004546,-1.8363932952070172e-7,-0.0006201992509886622;-1.9227859304749018e-9,-0.02889258973300457,-0.025437410920858383,0.09456045925617218;-0.017268650233745575,-0.01950046978890896,-0.0000018539421944296919,0.0000734581335564144;-0.00011700968752847984,0,0,0
;-87.83455657958984;-0.002618745667859912,-0.0000029674476991203846,-1.8363955689437717e-7,-0.0006202206714078784;-1.922779269136754e-9,-0.02889665775001049,-0.025435592979192734,0.09456038475036621;-0.017268653959035873,-0.019500477239489555,-0.000001854196966633026,0.00007345611084019765;-0.00011701098992489278,0,0,0
;-87.8345718383789;-0.0026187405455857515,-0.0000029677487418666715,-1.8363957110523188e-7,-0.0006202131044119596;-1.922770831441767e-9,-0.02889936976134777,-0.02543376199901104,0.09456035494804382;-0.017268655821681023,-0.019500479102134705,-0.0000018543679516369593,0.0000734540808480233;-0.00011701248149620369,0,0,0
;-87.83458709716797;-0.0026187337934970856,-0.000002968049557239283,-1.8363957110523188e-7,-0.0006202055374160409;-1.92276194965757e-9,-0.0289020836353302,-0.025431932881474495,0.09456032514572144;-0.01726865954697132,-0.019500482827425003,-0.000001854538822954055,0.00007345205813180655;-0.0001170139221358113,0,0,0
;-87.83460235595703;-0.002618725411593914,-0.0000029683499178645434,-1.836395000509583e-7,-0.0006201982032507658;-1.9227532899179778e-9,-0.02890479564666748,-0.0254301019012928,0.09456025063991547;-0.01726866140961647,-0.0195004865527153,-0.0000018547090121501242,0.00007345003541558981;-0.00011701542098307982,0,0,0
;-87.8346176147461;-0.0026187212206423283,-0.000002968650278489804,-1.8363938636412058e-7,-0.0006201908108778298;-1.9227444081337808e-9,-0.02890750765800476,-0.025428256019949913,0.09456021338701248;-0.017268666997551918,-0.01950048841536045,-0.0000018548798834672198,0.00007344801269937307;-0.00011701691983034834,0,0,0
;-87.83463287353516;-0.002618714002892375,-0.000002968950411741389,-1.8363925846642815e-7,-0.0006201831856742501;-1.9227355263495838e-9,-0.02891022339463234,-0.02542642503976822,0.09456019103527069;-0.017268666997551918,-0.0195004940032959,-0.0000018550506410974776,0.00007344598998315632;-0.00011701836046995595,0,0,0
;-87.83464813232422;-0.0026187063194811344,-0.0000029692507723666495,-1.836390310927527e-7,-0.0006201756768859923;-1.9227268666099917e-9,-0.02891293540596962,-0.025424592196941376,0.09456013888120651;-0.017268668860197067,-0.019500495865941048,-0.0000018552218534750864,0.00007344396726693958;-0.00011701986659318209,0,0,0
;-87.83467102050781;-0.0026186949107795954,-0.000002969689148812904,-1.8363886056249612e-7,-0.0006201970390975475;-1.922719539138029e-9,-0.02891700342297554,-0.025422755628824234,0.09456008672714233;-0.017268674448132515,-0.019500501453876495,-0.0000018554778762336355,0.00007344195182668045;-0.00011702114716172218,0,0,0
;-87.8346939086914;-0.0026186839677393436,-0.000002970126615764457,-1.836385621345471e-7,-0.0006202181102707982;-1.9227122116660667e-9,-0.02892107143998146,-0.025420939549803734,0.09456005692481995;-0.017268678173422813,-0.019500505179166794,-0.0000018557337853053468,0.0000734399218345061;-0.00011702250776579604,0,0,0
;-87.83470916748047;-0.0026186788454651833,-0.0000029704260668950155,-1.8363823528488865e-7,-0.0006202107178978622;-1.9227035519264746e-9,-0.02892378158867359,-0.025419099256396294,0.09455998986959457;-0.017268681898713112,-0.019500508904457092,-0.0000018559047703092801,0.00007343789911828935;-0.00011702393385348842,0,0,0
;-87.83472442626953;-0.0026186713948845863,-0.000002970725290651899,-1.8363785159181134e-7,-0.0006202032091096044;-1.9226946701422776e-9,-0.028926493600010872,-0.025417255237698555,0.09455989301204681;-0.017268681898713112,-0.01950051076710224,-0.0000018560745047579985,0.00007343587640207261;-0.00011702542542479932,0,0,0
;-87.8347396850586;-0.0026186651084572077,-0.000002971025423903484,-1.8363751053129818e-7,-0.0006201956421136856;-1.9226860104026855e-9,-0.028929205611348152,-0.025415420532226562,0.09455989301204681;-0.01726868562400341,-0.01950051449239254,-0.000001856245830822445,0.00007343386096181348;-0.0001170269533758983,0,0,0
;-87.83475494384766;-0.00261865952052176,-0.000002971324647660367,-1.8363718368163973e-7,-0.0006201881915330887;-1.9226771286184885e-9,-0.02893192507326603,-0.025413621217012405,0.09455982595682144;-0.01726868934929371,-0.01950051821768284,-0.0000018564168158263783,0.00007343184552155435;-0.00011702836491167545,0,0,0
;-87.83477020263672;-0.0026186525356024504,-0.000002971624553538277,-1.8363681419941713e-7,-0.0006201808573678136;-1.9226684688788964e-9,-0.02893463335931301,-0.02541181817650795,0.09455978870391846;-0.017268691211938858,-0.019500521942973137,-0.0000018565876871434739,0.00007342983735725284;-0.00011702987103490159,0,0,0
;-87.83478546142578;-0.0026186450850218534,-0.0000029719240046688356,-1.8363648734975868e-7,-0.0006201732903718948;-1.9226598091393043e-9,-0.02893734909594059,-0.02540997974574566,0.09455975890159607;-0.017268696799874306,-0.019500525668263435,-0.0000018567576489658677,0.00007342782191699371;-0.00011703128257067874,0,0,0
;-87.83480072021484;-0.002618640661239624,-0.000002972223228425719,-1.836361320783908e-7,-0.0006201657233759761;-1.9226509273551073e-9,-0.02894006110727787,-0.02540815807878971,0.09455974400043488;-0.017268696799874306,-0.019500527530908585,-0.000001856928633969801,0.00007342580647673458;-0.00011703275959007442,0,0,0
;-87.8348159790039;-0.002618632512167096,-0.0000029725226795562776,-1.8363573417445878e-7,-0.0006201582145877182;-1.9226422676155153e-9,-0.02894277311861515,-0.025406353175640106,0.09455972164869308;-0.017268696799874306,-0.019500531256198883,-0.0000018570995052868966,0.00007342379103647545;-0.00011703425843734294,0,0,0
;-87.83483123779297;-0.00261862576007843,-0.0000029728221306868363,-1.8363540732480033e-7,-0.0006201507057994604;-1.922633607875923e-9,-0.02894548699259758,-0.02540450543165207,0.09455964714288712;-0.017268702387809753,-0.01950053684413433,-0.0000018572694671092904,0.00007342178287217394;-0.00011703567724907771,0,0,0
;-87.83485412597656;-0.0026186148170381784,-0.000002973259597638389,-1.8363506626428716e-7,-0.0006201717769727111;-1.9226260583593557e-9,-0.0289495550096035,-0.025402702391147614,0.09455958753824234;-0.017268704250454903,-0.01950054056942463,-0.000001857526513049379,0.0000734197674319148;-0.00011703701602527872,0,0,0
;-87.83485412597656;-0.0026186183094978333,-0.0000029732834718743106,-1.8363466836035514e-7,-0.0006201067590154707;-1.9226145120398996e-9,-0.0289495550096035,-0.025400882586836815,0.09455954283475876;-0.017268704250454903,-0.01950054056942463,-0.000001857526513049379,0.0000734177665435709;-0.00011703877680702135,0,0,0
;-87.8348617553711;-0.002618617145344615,-0.0000029734451345575508,-1.8363436993240612e-7,-0.0006200704956427217;-1.922604297988073e-9,-0.02895091101527214,-0.025399040430784225,0.09455950558185577;-0.0172687079757452,-0.01950054243206978,-0.0000018576113234303193,0.00007341574382735416;-0.000117040443001315,0,0,0
;-87.83487701416016;-0.002618609694764018,-0.000002973744813061785,-1.8363405729360238e-7,-0.0006200630450621247;-1.922595638248481e-9,-0.02895362116396427,-0.025397226214408875,0.09455946087837219;-0.01726870983839035,-0.019500546157360077,-0.0000018577826494947658,0.00007341373566305265;-0.0001170418327092193,0,0,0
;-87.83487701416016;-0.0026186134200543165,-0.0000029737686872977065,-1.836337872873628e-7,-0.0006199981435202062;-1.92258386988442e-9,-0.02895362116396427,-0.025395406410098076,0.094559445977211;-0.01726870983839035,-0.019500546157360077,-0.0000018577826494947658,0.00007341172022279352;-0.0001170436225947924,0,0,0
;-87.83487701416016;-0.0026186169125139713,-0.00000297379347102833,-1.836336025462515e-7,-0.0006199332419782877;-1.922572101520359e-9,-0.02895362116396427,-0.02539360336959362,0.09455938637256622;-0.01726870983839035,-0.019500546157360077,-0.0000018577826494947658,0.00007340970478253439;-0.00011704542703228071,0,0,0
;-87.83487701416016;-0.002618619939312339,-0.0000029738180273852777,-1.836335030702685e-7,-0.0006198683404363692;-1.9225607772455078e-9,-0.02895362116396427,-0.025391794741153717,0.09455934166908264;-0.01726870983839035,-0.019500546157360077,-0.0000018577826494947658,0.00007340769661823288;-0.00011704720964189619,0,0,0
;-87.83487701416016;-0.00261862319894135,-0.000002973843265863252,-1.8363340359428548e-7,-0.0006198034388944507;-1.9225492309260517e-9,-0.02895362116396427,-0.02538999170064926,0.09455930441617966;-0.01726870983839035,-0.019500546157360077,-0.0000018577826494947658,0.00007340568845393136;-0.00011704899952746928,0,0,0
;-87.83487701416016;-0.002618626458570361,-0.000002973868504341226,-1.8363337517257605e-7,-0.0006197385373525321;-1.9225374625619907e-9,-0.02895362116396427,-0.025388145819306374,0.09455929696559906;-0.01726870983839035,-0.019500546157360077,-0.0000018577826494947658,0.00007340369484154508;-0.0001170508039649576,0,0,0
;-87.83487701416016;-0.0026186297181993723,-0.000002973894197566551,-1.8363338938343077e-7,-0.0006196736358106136;-1.9225259162425345e-9,-0.02895362116396427,-0.02538633905351162,0.0945592150092125;-0.01726870983839035,-0.019500546157360077,-0.0000018577826494947658,0.00007340169395320117;-0.0001170526011264883,0,0,0
;-87.83489227294922;-0.0026186243630945683,-0.000002974195240312838,-1.8363344622684963e-7,-0.0006196659523993731;-1.9225177005921523e-9,-0.028956329450011253,-0.025384532287716866,0.0945591926574707;-0.0172687117010355,-0.019500548020005226,-0.0000018579522702566464,0.00007339968578889966;-0.00011705410724971443,0,0,0
;-87.83489990234375;-0.0026186213362962008,-0.0000029743580398644553,-1.836334320159949e-7,-0.0006196298636496067;-1.9225074865403258e-9,-0.028957689180970192,-0.02538270875811577,0.09455909579992294;-0.01726871356368065,-0.019500549882650375,-0.0000018580383311928017,0.00007339769217651337;-0.0001170557297882624,0,0,0
;-87.83489990234375;-0.0026186248287558556,-0.0000029743832783424295,-1.836334178051402e-7,-0.0006195649621076882;-1.9224966063546844e-9,-0.028957689180970192,-0.025380892679095268,0.09455908089876175;-0.01726871356368065,-0.019500549882650375,-0.0000018580383311928017,0.00007339568401221186;-0.00011705751239787787,0,0,0
;-87.83489990234375;-0.0026186280883848667,-0.000002974408744194079,-1.8363347464855906e-7,-0.0006195000605657697;-1.9224852820798333e-9,-0.028957689180970192,-0.025379065424203873,0.09455903619527817;-0.01726871356368065,-0.019500549882650375,-0.0000018580383311928017,0.00007339368312386796;-0.00011705929500749335,0,0,0
;-87.83489990234375;-0.002618631115183234,-0.000002974434892166755,-1.8363353149197792e-7,-0.0006194351590238512;-1.922474401894192e-9,-0.028957689180970192,-0.025377292186021805,0.0945589691400528;-0.01726871356368065,-0.019500549882650375,-0.0000018580383311928017,0.00007339167495956644;-0.00011706107034115121,0,0,0
;-87.83489990234375;-0.002618634607642889,-0.0000029744608127657557,-1.8363363096796093e-7,-0.0006193704321049154;-1.9224632996639457e-9,-0.028957689180970192,-0.02537546679377556,0.09455890953540802;-0.01726871356368065,-0.019500549882650375,-0.0000018580383311928017,0.00007338967407122254;-0.0001170628602267243,0,0,0
;-87.83489990234375;-0.0026186378672719,-0.0000029744867333647562,-1.8363377307650808e-7,-0.0006193055887706578;-1.9224521974336994e-9,-0.028957689180970192,-0.02537364698946476,0.09455890953540802;-0.01726871356368065,-0.019500549882650375,-0.0000018580383311928017,0.00007338768045883626;-0.00011706462828442454,0,0,0
;-87.83489990234375;-0.0026186408940702677,-0.0000029745126539637567,-1.8363391518505523e-7,-0.0006192407454364002;-1.922441095203453e-9,-0.028957689180970192,-0.025371860712766647,0.09455886483192444;-0.01726871356368065,-0.019500549882650375,-0.0000018580383311928017,0.00007338567957049236;-0.0001170664036180824,0,0,0
;-87.83492279052734;-0.0026186290197074413,-0.000002974951939904713,-1.8363409992616653e-7,-0.000619261700194329;-1.9224344338653054e-9,-0.028961755335330963,-0.025370033457875252,0.09455881267786026;-0.017268717288970947,-0.019500557333230972,-0.0000018582944676381885,0.00007338366413023323;-0.0001170676841866225,0,0,0
;-87.8349380493164;-0.0026186241302639246,-0.0000029752532100246754,-1.8363414255873067e-7,-0.0006192541914060712;-1.9224262182149232e-9,-0.028964467346668243,-0.025368236005306244,0.09455878287553787;-0.017268721014261246,-0.01950055919587612,-0.0000018584654526421218,0.00007338167051784694;-0.00011706915393006057,0,0,0
;-87.83495330810547;-0.0026186166796833277,-0.0000029755537980236113,-1.836340857153118e-7,-0.0006192465662024915;-1.922418224609146e-9,-0.028967183083295822,-0.02536642737686634,0.0945587083697319;-0.017268722876906395,-0.01950056105852127,-0.0000018586351870908402,0.00007337966962950304;-0.00011707056546583772,0,0,0
;-87.83496856689453;-0.0026186094619333744,-0.0000029758543860225473,-1.8363402887189295e-7,-0.0006192390574142337;-1.9224097869141588e-9,-0.028969895094633102,-0.025364616885781288,0.0945587158203125;-0.017268728464841843,-0.01950056664645672,-0.0000018588062857816112,0.00007337767601711676;-0.00011707202793331817,0,0,0
;-87.8349838256836;-0.0026186020113527775,-0.0000029761547466478078,-1.836338867633458e-7,-0.0006192314904183149;-1.9224020153529864e-9,-0.028972607105970383,-0.025362800806760788,0.09455865621566772;-0.017268728464841843,-0.019500568509101868,-0.0000018589772707855445,0.00007337568240473047;-0.00011707342491718009,0,0,0
;-87.83499908447266;-0.0026185966562479734,-0.0000029764551072730683,-1.8363371623308922e-7,-0.0006192237487994134;-1.922394021747209e-9,-0.028975317254662514,-0.025361021980643272,0.09455862641334534;-0.017268728464841843,-0.019500574097037315,-0.0000018591482557894778,0.0000733736960683018;-0.000117074916488491,0,0,0
;-87.83501434326172;-0.002618589671328664,-0.000002976755467898329,-1.8363357412454206e-7,-0.0006192162982188165;-1.922385584052222e-9,-0.028978029265999794,-0.025359205901622772,0.09455857425928116;-0.01726873591542244,-0.019500575959682465,-0.000001859318103925034,0.00007337170245591551;-0.00011707640078384429,0,0,0
;-87.83503723144531;-0.002618578728288412,-0.0000029771933895972325,-1.8363337517257605e-7,-0.0006192373693920672;-1.922378922714074e-9,-0.028982101008296013,-0.02535739354789257,0.09455852210521698;-0.017268739640712738,-0.019500579684972763,-0.000001859575377238798,0.00007336970884352922;-0.00011707764497259632,0,0,0
;-87.8350601196289;-0.002618567319586873,-0.0000029776310839224607,-1.8363310516633646e-7,-0.000619258324149996;-1.9223727054651363e-9,-0.028986165300011635,-0.025355610996484756,0.0945584699511528;-0.017268743366003036,-0.01950058527290821,-0.0000018598311726236716,0.00007336771523114294;-0.00011707897647283971,0,0,0
;-87.83507537841797;-0.002618559403344989,-0.000002977930762426695,-1.836327641058233e-7,-0.00061925093177706;-1.922364045725544e-9,-0.028988879173994064,-0.025353794917464256,0.09455842524766922;-0.017268743366003036,-0.01950058899819851,-0.00000186000090707239,0.00007336572889471427;-0.00011708036618074402,0,0,0
;-87.83509063720703;-0.0026185556780546904,-0.000002978230440930929,-1.8363240883445542e-7,-0.0006192431319504976;-1.922355163941347e-9,-0.028991593047976494,-0.025352023541927338,0.09455841779708862;-0.017268747091293335,-0.019500594586133957,-0.000001860172005763161,0.00007336373528232798;-0.0001170818432001397,0,0,0
;-87.8351058959961;-0.002618547296151519,-0.0000029785301194351632,-1.8363203935223282e-7,-0.000619235506746918;-1.922346504201755e-9,-0.028994305059313774,-0.025350216776132584,0.09455835074186325;-0.017268750816583633,-0.019500596448779106,-0.0000018603432181407697,0.0000733617416699417;-0.00011708324745995924,0,0,0
;-87.83512115478516;-0.002618540311232209,-0.000002978829570565722,-1.8363168408086494e-7,-0.0006192279979586601;-1.922338066506768e-9,-0.028997018933296204,-0.025348395109176636,0.09455826878547668;-0.017268750816583633,-0.019500598311424255,-0.0000018605140894578653,0.00007335974805755541;-0.00011708473175531253,0,0,0
;-87.83513641357422;-0.002618535188958049,-0.0000029791290216962807,-1.836313572312065e-7,-0.0006192204309627414;-1.922329184722571e-9,-0.028999730944633484,-0.025346599519252777,0.0945582240819931;-0.01726875640451908,-0.019500603899359703,-0.000001860683710219746,0.00007335776172112674;-0.00011708620877470821,0,0,0
;-87.83515167236328;-0.002618527738377452,-0.0000029794289275741903,-1.836309877489839e-7,-0.000619212631136179;-1.922320524982979e-9,-0.029002446681261063,-0.025344805791974068,0.09455820918083191;-0.01726875826716423,-0.019500605762004852,-0.0000018608550362841925,0.00007335576810874045;-0.00011708759848261252,0,0,0
;-87.83516693115234;-0.0026185212191194296,-0.0000029797281513310736,-1.8363063247761602e-7,-0.0006192050059325993;-1.922311865243387e-9,-0.029005154967308044,-0.025342993438243866,0.09455817192792892;-0.01726875826716423,-0.0195006113499403,-0.000001861025907601288,0.00007335377449635416;-0.00011708904639817774,0,0,0
;-87.8351821899414;-0.002618516096845269,-0.0000029800276024616323,-1.8363026299539342e-7,-0.0006191973807290196;-1.92230298345919e-9,-0.029007866978645325,-0.025341229513287544,0.09455808997154236;-0.017268763855099678,-0.01950061321258545,-0.0000018611968926052214,0.00007335178815992549;-0.00011709042155416682,0,0,0
;-87.83519744873047;-0.0026185086462646723,-0.0000029803272809658665,-1.8362990772402554e-7,-0.0006191895809024572;-1.9222943237195977e-9,-0.029010582715272903,-0.025339413434267044,0.09455806761980057;-0.017268763855099678,-0.0195006150752306,-0.0000018613668544276152,0.00007334980182349682;-0.0001170918985735625,0,0,0
;-87.83522033691406;-0.0026184970047324896,-0.0000029807647479174193,-1.8362956666351238e-7,-0.0006192106520757079;-1.92228721829224e-9,-0.029014654457569122,-0.025337642058730125,0.09455802291631699;-0.017268767580389977,-0.019500622525811195,-0.0000018616239003677038,0.00007334781548706815;-0.00011709316459018737,0,0,0
;-87.83522033691406;-0.0026185004971921444,-0.0000029807888495270163,-1.8362914033787092e-7,-0.0006191457505337894;-1.922275671972784e-9,-0.029014654457569122,-0.02533584274351597,0.094557985663414;-0.017268767580389977,-0.019500622525811195,-0.0000018616239003677038,0.00007334583642659709;-0.00011709488899214193,0,0,0
;-87.83522033691406;-0.0026185037568211555,-0.0000029808131785102887,-1.8362879927735776e-7,-0.0006190809654071927;-1.922264125653328e-9,-0.029014654457569122,-0.025334039703011513,0.09455795586109161;-0.017268767580389977,-0.019500622525811195,-0.0000018616239003677038,0.00007334385736612603;-0.00011709665704984218,0,0,0
;-87.83524322509766;-0.002618491882458329,-0.0000029812506454618415,-1.8362858611453703e-7,-0.0006191019201651216;-1.9222572422705753e-9,-0.029018720611929893,-0.0253322534263134,0.09455790370702744;-0.017268771305680275,-0.019500626251101494,-0.000001861878672571038,0.00007334187102969736;-0.00011709798127412796,0,0,0
;-87.83524322509766;-0.002618495374917984,-0.000002981274519697763,-1.836282734757333e-7,-0.0006190371932461858;-1.9222454739065142e-9,-0.029018720611929893,-0.02533045969903469,0.09455786645412445;-0.017268771305680275,-0.019500626251101494,-0.000001861878672571038,0.00007333988469326869;-0.00011709972750395536,0,0,0
;-87.83524322509766;-0.002618498634546995,-0.0000029812988486810355,-1.8362806031291257e-7,-0.0006189722917042673;-1.9222337055424532e-9,-0.029018720611929893,-0.025328651070594788,0.09455782920122147;-0.017268771305680275,-0.019500626251101494,-0.000001861878672571038,0.00007333791290875524;-0.000117101488285698,0,0,0
;-87.83524322509766;-0.0026185018941760063,-0.0000029813234050379833,-1.836279039935107e-7,-0.0006189075065776706;-1.922222603312207e-9,-0.029018720611929893,-0.025326885282993317,0.0945577546954155;-0.017268771305680275,-0.019500626251101494,-0.000001861878672571038,0.00007333592657232657;-0.00011710326361935586,0,0,0
;-87.83524322509766;-0.0026185051538050175,-0.0000029813481887686066,-1.836278187283824e-7,-0.000618842663243413;-1.9222115010819607e-9,-0.029018720611929893,-0.025325095281004906,0.0945577472448349;-0.017268771305680275,-0.019500626251101494,-0.000001861878672571038,0.00007333394751185551;-0.00011710502440109849,0,0,0
;-87.83524322509766;-0.0026185084134340286,-0.000002981373427246581,-1.8362777609581826e-7,-0.0006187778781168163;-1.9222006208963194e-9,-0.029018720611929893,-0.025323309004306793,0.09455769509077072;-0.017268771305680275,-0.019500626251101494,-0.000001861878672571038,0.00007333196117542684;-0.00011710679245879874,0,0,0
;-87.83524322509766;-0.002618511440232396,-0.0000029813984383508796,-1.8362779030667298e-7,-0.0006187130347825587;-1.922189518666073e-9,-0.029018720611929893,-0.025321517139673233,0.09455766528844833;-0.017268771305680275,-0.019500626251101494,-0.000001861878672571038,0.00007332998211495578;-0.00011710854596458375,0,0,0
;-87.83524322509766;-0.0026185146998614073,-0.0000029814236768288538,-1.8362786136094655e-7,-0.0006186483078636229;-1.922178638480432e-9,-0.029018720611929893,-0.025319715961813927,0.09455763548612595;-0.017268771305680275,-0.019500626251101494,-0.000001861878672571038,0.00007332800305448472;-0.00011711029947036877,0,0,0
;-87.83525848388672;-0.0026185079477727413,-0.0000029817251743224915,-1.8362794662607484e-7,-0.0006186405080370605;-1.9221704228300496e-9,-0.029021434485912323,-0.025317944586277008,0.09455764293670654;-0.017268775030970573,-0.019500629976391792,-0.0000018620495438881335,0.00007332601671805605;-0.00011711177648976445,0,0,0
;-87.83526611328125;-0.0026185065507888794,-0.000002981887973874109,-1.8362796083692956e-7,-0.0006186042446643114;-1.922160874912038e-9,-0.029022788628935814,-0.025316158309578896,0.09455756098031998;-0.017268776893615723,-0.01950063183903694,-0.0000018621357185111265,0.000073324037657585;-0.00011711329716490582,0,0,0
;-87.83526611328125;-0.0026185093447566032,-0.0000029819138944731094,-1.8362797504778428e-7,-0.0006185395759530365;-1.9221502167710014e-9,-0.029022788628935814,-0.025314364582300186,0.09455753117799759;-0.017268776893615723,-0.01950063183903694,-0.0000018621357185111265,0.00007332206587307155;-0.00011711505794664845,0,0,0
